logFC,AveExpr,t,P.Value,adj.P.Val,B,symbol
-0.02811870897022556,5.325199924053165,-4.1223885758945515,1.2734327782396658e-4,0.6544570270506853,0.3938304871935543,KCTD11
-0.030704608394203657,5.993191378667734,-4.059678056601748,1.5664709384288048e-4,0.6544570270506853,0.19527977534487118,ZNF890P
-0.025923269334447795,5.381044364516581,-3.9820794104508557,2.0200662590902244e-4,0.6544570270506853,-0.04814036334639038,GPR153
-0.021970360901124298,5.4124414833044785,-3.797960769805004,3.6596343972312615e-4,0.6544570270506853,-0.6151778905870309,LOC105379655
0.037536176018016766,4.374425176595034,3.7585212140364996,4.149153820050351e-4,0.6544570270506853,-0.7346317687255031,NUS1P3
-0.030258300953089925,4.206430890096407,-3.7358578342101847,4.458250225833415e-4,0.6544570270506853,-0.8029424112938752,LOC100131289
-0.034186042104487245,3.4552610259481775,-3.6867687476108393,5.205186796688935e-4,0.6544570270506853,-0.9500608973213804,HAND1
-0.02145347249038279,5.315421817604714,-3.658451274445375,5.689079932924158e-4,0.6544570270506853,-1.0343958307100847,LOC105379655
-0.021065958859928485,4.846566152795012,-3.6469096641841494,5.898401278069804e-4,0.6544570270506853,-1.0686560827474718,LOC100294145
-0.022288395621316563,5.7824869493755005,-3.6274045293554957,6.268988899054537e-4,0.6544570270506853,-1.1264055698559563,DHRS13
-0.029476000454553106,4.32164962121689,-3.5823848612854534,7.211128934408723e-4,0.6544570270506853,-1.2589710858407592,MIR4274
0.03148631848045478,4.382972031199524,3.548713765969982,8.002547845457521e-4,0.6544570270506853,-1.3574490733417184,PTBP2
-0.03799532612852196,4.455470163372284,-3.536703873562098,8.304362743831466e-4,0.6544570270506853,-1.392434025626966,C17orf100
-0.02508554913786997,4.323023338553761,-3.5316124835132148,8.435558948986715e-4,0.6544570270506853,-1.4072428713087444,LOC100294145
-0.02508554913786997,4.323023338553761,-3.5316124835132148,8.435558948986715e-4,0.6544570270506853,-1.4072428713087444,LOC100294145
