logFC,AveExpr,t,P.Value,adj.P.Val,B,symbol
-0.03258105440335783,4.771850204708999,-5.499583224300216,1.0647029659677576e-6,0.02361617648813083,4.979008503253626,LSP1P5
-0.02499230561682531,4.861191571941743,-4.791121643938776,1.3346856406396573e-5,0.0821108668825669,2.510963815658533,TFAP2E
-0.026117486706752048,3.745894278705691,-4.726998156676382,1.6690814792228416e-5,0.0821108668825669,2.2937624429841854,PRG2
0.0395953608102636,5.20362014495635,4.614807670106234,2.4618868915102587e-5,0.0821108668825669,1.9166716950239806,MAPK8
0.03435648576613486,6.145186054716539,4.5739967825794094,2.8334049453467627e-5,0.0821108668825669,1.7804601425188604,KCTD5
-0.020187048544336568,5.3153127852745765,-4.5700654787962645,2.871959096355387e-5,0.0821108668825669,1.7673667414844818,MTX1
-0.026546607891460634,6.055719605650252,-4.54238151631135,3.158341167551474e-5,0.0821108668825669,1.6753041901872763,BOLA1
0.03964885024134068,4.452788395229232,4.512773403959854,3.495473971786972e-5,0.0821108668825669,1.577117668678552,PRKCI
-0.033439126238434376,4.4627792252574805,-4.4978032286598335,3.6790500293444827e-05,0.0821108668825669,1.5275829842470294,ETV4
-0.03066177290131998,3.8340269210164903,-4.495994586013676,3.701855952507412e-5,0.0821108668825669,1.5216033998862688,FNDC8
0.02370056498017351,4.67099875673412,4.418681513815788,4.81679236369754e-5,0.09712842856288649,1.267025282299171,INPP5A
-0.030450483140174088,5.677513475214492,-4.340516043507501,6.274367720625176e-5,0.11456612163943646,1.0117379056773927,CISD3
0.11886727690216449,5.667503506009125,4.314829974562084,6.841012628781695e-5,0.11456612163943646,0.9283220504628531,SNORD18A
-0.031440745670922615,5.194855978145004,-4.2908548781638185,7.414610323605358e-5,0.11456612163943646,0.8506788757352197,CDK18
0.03405976877773649,5.112841302012905,4.277751442536325,7.747584980801347e-5,0.11456612163943646,0.8083326536931867,SLC30A5
0.04198563964027681,5.090292384582951,4.238970480065476,8.820420381955176e-5,0.11968597383370656,0.6833784541879169,ATP23
-0.049356082514228516,4.8667850867250895,-4.225719577949844,9.219033718189219e-5,0.11968597383370656,0.6408128106903757,IFNL1
0.041460843303530004,4.78443522011165,4.19748151069149,1.0127662169293818e-4,0.11968597383370656,0.5503269051754387,RNPC3
-0.029202723925958504,5.895745985152476,-4.1938051115890556,1.0252168535415107e-4,0.11968597383370656,0.5385687400449006,HRCT1
-0.033898368597678856,4.752896193930867,-4.175858785416215,1.0881565943739435e-4,0.1206820070990422,0.4812462010190055,GRM6
-0.02592132624015376,4.6089511766953795,-4.125212781026704,1.286648070943324e-4,0.1359006707694946,0.3201553799227801,KCNG4
0.032057891578983505,4.1496420149611,4.100283226454403,1.3968134024797257e-4,0.13993589391561528,0.2412345443498758,PTBP2
0.03642243018934242,3.7083518035982648,4.082482525990402,1.4810063079706223e-4,0.13993589391561528,0.1850347199025082,ASPH
-0.023616157480406238,5.335280263158551,-4.075749161108294,1.5141163400995297e-4,0.13993589391561528,0.16380978716653694,MMP2
-0.02252705250393983,4.435650456422162,-4.039247017307809,1.7064481936328915e-4,0.15140290953188468,0.04907005805289977,NEURL1B
-0.020932620882403663,3.609042022929345,-4.022882460986073,1.8001509220636993e-4,0.15315494143129832,-0.0021914399105904536,LINC02318
-0.029432542235413056,4.6881987560382,-4.0121487711882935,1.864290797820231e-4,0.15315494143129832,-0.03575387537757102,CTD-2297D10.2
-0.019028046428425097,4.995961047662869,-3.997609692042138,1.9546993094542603e-4,0.1540254928562083,-0.08113817011152058,SMTNL2
0.03949038978922433,5.126786400114623,3.988036607708231,2.0165236840121326e-4,0.1540254928562083,-0.11097232979949645,YEATS4
-0.02538392352037261,6.364326451454486,-3.977064815644444,2.0897033365743867e-4,0.1540254928562083,-0.14511781123106537,GADD45GIP1
-0.027465453611667048,4.676149038395652,-3.967920129173791,2.152648788847418e-4,0.1540254928562083,-0.17353803207639906,IL22RA1
0.027857119217573976,4.485253043676444,3.946246244993419,2.3092273486736184e-4,0.15740462287325663,-0.24075415428092573,TNKS
-0.028654643851677052,4.2962657511397815,-3.941915726881093,2.341802693664609e-4,0.15740462287325663,-0.2541599656599507,LINC00336
-0.02279841261158959,5.2944874575264,-3.9039384274803566,2.647101417244782e-4,0.1598666305999016,-0.3713761709068697,AGXT
-0.03706146415186183,4.765335284320654,-3.8978985509270667,2.6990619051225526e-4,0.1598666305999016,-0.38996004753897573,LOC105373383
0.026896642158988782,3.7443504037132267,3.889664231713446,2.771485900279401e-4,0.1598666305999016,-0.41527005038759857,NUP35
-0.026468413838731424,3.572593035159346,-3.887595678958552,2.789971649486351e-4,0.1598666305999016,-0.4216235025540751,PHKA2-AS1
-0.029582440161301026,5.536029514887208,-3.8704131540317928,2.948181384273882e-4,0.1598666305999016,-0.47432545671604043,LSP1P4
0.034234069653967476,4.235670451331578,3.8683796211975885,2.9674670998164956e-4,0.1598666305999016,-0.48055399184550307,NUS1P3
-0.03650223120194148,4.984496133313486,-3.8650211560691936,2.99958441302153e-4,0.1598666305999016,-0.4908366431426341,INSC
-0.02844764088383976,5.00547586570534,-3.8534890052088064,3.112433447148402e-4,0.1598666305999016,-0.5261063896546521,MIR4730
-0.025020166398009448,4.158221021578755,-3.8502691701549505,3.1446639267892416e-4,0.1598666305999016,-0.5359432405111981,RPP25
-0.019475027599812338,4.811161809589759,-3.8498036721031306,3.14935003505066e-4,0.1598666305999016,-0.5373649887265257,KRT33A
0.021050421687256536,4.106521862014551,3.8476378129847095,3.171241939676151e-4,0.1598666305999016,-0.5439787869898369,LINC00630
